"K","BS_F1","BS_F2","BS_F3","BS_F4","BS_F5","AUC_F1","AUC_F2","AUC_F3","AUC_F4","AUC_F5","BS_TestAvg","AUC_TestAvg"
59,0.0650967065512711,0.0701294321610096,0.0696618805496801,0.0644575026935144,0.0666662632709542,0.690831392909734,0.677909045291939,0.634521398872455,0.692652007537201,0.668057722362313,0.0961467732259424,0.83766957852752
60,0.0650048415117595,0.0701465609966375,0.0696489831882567,0.0644780645146484,0.0666754240829866,0.69166622086197,0.674685668941356,0.633949331556787,0.693388880787923,0.667407794477599,0.0961033329948497,0.838310418930145
61,0.0649907653627335,0.0701480550576201,0.0696407601195436,0.0644752549419256,0.0667647730086438,0.691877391507561,0.674019210596947,0.633138299413055,0.693446924598259,0.666155878594293,0.0960633927556644,0.838530232702695
62,0.0650948680525991,0.0700872236304139,0.0696382755901911,0.064489532755886,0.0667603730759829,0.688934376610176,0.674942398031225,0.633365414745512,0.693117065871231,0.666564052481848,0.0960159081745448,0.838701659065098
63,0.0651166606444195,0.0700238982570193,0.069637815912755,0.0644939365470614,0.066760978614718,0.688043940387935,0.676930751866148,0.633370681188004,0.693034247263801,0.666568161614944,0.0959958463481339,0.838541568261207
64,0.0651159252306851,0.0700235066840932,0.0696427766065568,0.0645027024067804,0.0667842784025284,0.6880136725954,0.676860086535856,0.633220587576989,0.692926653859276,0.665142292430566,0.0959623529881556,0.838712677727978
65,0.0651524832890735,0.0700249366097995,0.0696418910120194,0.0645158425129963,0.0668227627512768,0.687972846270586,0.676760895751134,0.633169898068006,0.692436820728152,0.665453216834844,0.0958033107596239,0.838960935544314
66,0.0651644503710709,0.0700091923422869,0.0696509091602558,0.0645065822112787,0.0668207565068335,0.688897069796122,0.676439336083014,0.631859870498179,0.692086434312103,0.665570327128086,0.0957539226357559,0.839073268066924
67,0.0651236349528701,0.0700082153922644,0.069650156271582,0.0644995112786157,0.0668102297537263,0.689706557270887,0.676755060999091,0.632631404323223,0.693119897276613,0.666689381041282,0.0957148597178526,0.839196501676452
68,0.0651233834264605,0.0699672636429811,0.0696270659322976,0.0644480242094646,0.0667900227982714,0.689713596292407,0.67624095451357,0.635300832361236,0.694925626059123,0.667498880261231,0.0957522779284451,0.839007152971991
69,0.0651228676538851,0.0699669033069195,0.0695271620349366,0.0646366122969249,0.066654969366569,0.689693887032151,0.675853915961418,0.636606910099193,0.692148017379166,0.668189899476907,0.0956906185070139,0.839278803840536
70,0.0650915866841122,0.0699734721458914,0.0694266250071844,0.0646424388845627,0.0667336704325649,0.690497039387549,0.675842246457333,0.636984119042666,0.692068030177119,0.670419789037107,0.0956494648239826,0.839331680670958
71,0.0651013542387721,0.069948684308671,0.0694342005158663,0.0645654007891963,0.0667322314478106,0.690798309508592,0.676685043974581,0.636837316958208,0.693047696439366,0.670296515044221,0.0955829019769045,0.839365347308635
72,0.0651213222689696,0.0700001484039771,0.0695476903088473,0.0645637328090699,0.0667596582465689,0.689550994895302,0.676507408190177,0.632849961686631,0.692718545563683,0.669475373280499,0.0955647522793622,0.839331684870596
73,0.065132447184115,0.0699998872463259,0.0695740892634697,0.0645611375884664,0.0667592170721975,0.688340283193914,0.676515187859567,0.633004005129515,0.692652007537201,0.669486330968756,0.0955647240005098,0.8392728373446
74,0.0651511207196919,0.0700004734106001,0.069593857158444,0.0645774581219245,0.0667685789586703,0.687772234157274,0.676518429388479,0.632165982468013,0.692563526119007,0.668958307365895,0.0955783700778493,0.839201452386221
75,0.0651576323275525,0.0700032775553893,0.0695819341763754,0.0645813818353797,0.0667712522399861,0.687949617499571,0.676500276826569,0.63247801918565,0.692271183513293,0.669044599160915,0.0955980002975138,0.839170726176804
76,0.0651445393745026,0.0700160909637888,0.0695886386698542,0.0645810967943345,0.0667798398471525,0.688509923612538,0.675340457781679,0.632326608964012,0.692309407485953,0.668661764927453,0.0955700094740297,0.839239517908415
77,0.0650943323990014,0.0700315878991482,0.0695918915660052,0.0645819264184258,0.0667819358668893,0.691020038686462,0.675888924473673,0.632474727659093,0.691694284666666,0.66850013902567,0.0955697825918256,0.839223068772183
78,0.0651972733396363,0.0700435363852216,0.0696048224402158,0.0645787347041187,0.0667879429343644,0.688022119421223,0.676084064514205,0.631789431829852,0.691767901206603,0.668123468491852,0.0955197718454985,0.839512483389897
79,0.0651786357101066,0.0701037647922546,0.0696783413899249,0.064563279292084,0.0667848168259059,0.686945853030862,0.674361516050106,0.633385163904856,0.691421761898627,0.668780244931727,0.0954998874527456,0.839495130629343
80,0.0651984440840984,0.0699966315640704,0.0696762062947777,0.0645805225709134,0.0667274542899638,0.685681644765924,0.67731260397204,0.632886168478762,0.691125880036185,0.667970060856261,0.0954576080950429,0.840009572408169
81,0.0652442182652445,0.0700216388467468,0.0696731607692206,0.064553684119171,0.0666737048783491,0.685062210872191,0.676109348439722,0.632909867469975,0.689814939344218,0.666557203926688,0.0954299596673452,0.840167736645025
82,0.0653018287993769,0.0700265402644872,0.0696741974856467,0.0645151365166279,0.0666532193905755,0.682525347516492,0.676331717323119,0.633246919789448,0.690326008015709,0.665331997408507,0.0953885151416194,0.840283766478315
83,0.0653087490912855,0.0699817706242575,0.0696618665626009,0.0645082387440817,0.0666213089136451,0.683394666674175,0.677296396327477,0.639392858177337,0.690112944760697,0.665077916012059,0.0954005834670656,0.840251058396648
84,0.0653153154346425,0.0700492356329963,0.0696618023585193,0.0644822584337415,0.0666109729671303,0.683327795969738,0.676324585959512,0.639725960664941,0.691096150279672,0.6642423922825,0.0953915810327077,0.840207770834847
85,0.065313160997448,0.0700541030684861,0.0695657520719022,0.0644884610268275,0.0666858752691796,0.682831544952599,0.676071746704338,0.640145959453659,0.691410436277098,0.666467487854087,0.0953080109804118,0.840753030087348
